timestamps population node_ids
1589.245 v1 234
1617.949 v1 234
1668.318 v1 234
1686.438 v1 234
232.856 v1 234
2167.573 v1 233
139.477 v1 234
64.558 v1 234
2215.977 v1 233
2224.604 v1 233
2232.956 v1 233
2269.488 v1 233
2326.576 v1 233
2437.326 v1 233
2448.206 v1 233
2459.245 v1 233
2470.442 v1 233
2561.463 v1 233
2578.157 v1 233
2611.934 v1 233
2649.333 v1 233
2677.475 v1 233
2706.78 v1 233
2726.555 v1 233
2740.826 v1 233
2754.118 v1 233
2774.065 v1 233
2784.391 v1 233
2866.728 v1 233
2905.134 v1 233
2934.063 v1 233
2952.236 v1 233
2964.827 v1 233
2977.488 v1 233
2991.795 v1 233
99.62 v1 234
2464.078 v1 216
274.941 v1 231
234.015 v1 231
2854.954 v1 227
2868.733 v1 227
2882.925 v1 227
2912.844 v1 227
2942.119 v1 227
2958.778 v1 227
2968.544 v1 227
2982.193 v1 227
2994.482 v1 227
65.597 v1 228
137.387 v1 228
233.774 v1 228
2829.842 v1 227
262.468 v1 228
479.871 v1 228
512.951 v1 228
525.081 v1 228
538.706 v1 228
552.567 v1 228
586.94 v1 228
607.172 v1 228
631.043 v1 228
640.758 v1 228
662.6 v1 228
677.084 v1 228
698.185 v1 228
328.016 v1 228
2795.126 v1 227
2784.01 v1 227
2773.638 v1 227
2186.999 v1 227
2209.247 v1 227
2223.303 v1 227
2235.59 v1 227
2248.434 v1 227
2269.039 v1 227
2288.395 v1 227
2317.647 v1 227
2330.076 v1 227
2347.868 v1 227
2440.129 v1 227
2450.832 v1 227
2462.595 v1 227
2473.033 v1 227
2486.235 v1 227
2562.037 v1 227
2575.386 v1 227
2586.758 v1 227
2606.584 v1 227
2625.954 v1 227
2641.141 v1 227
2652.136 v1 227
2688.942 v1 227
2718.256 v1 227
2732.468 v1 227
2747.84 v1 227
2760.676 v1 227
712.329 v1 228
724.01 v1 228
752.272 v1 228
821.22 v1 228
2135.386 v1 228
2148.956 v1 228
2176.437 v1 228
2191.196 v1 228
2213.574 v1 228
2225.787 v1 228
2240.254 v1 228
2320.34 v1 228
2346.133 v1 228
2398.311 v1 228
2436.773 v1 228
2447.159 v1 228
2459.939 v1 228
2476.313 v1 228
2570.571 v1 228
2598.129 v1 228
2616.912 v1 228
2636.24 v1 228
2648.945 v1 228
2690.338 v1 228
2717.595 v1 228
2732.446 v1 228
2745.347 v1 228
2760.151 v1 228
2779.015 v1 228
2790.006 v1 228
2861.061 v1 228
2116.65 v1 228
2155.381 v1 227
2081.811 v1 228
2000.681 v1 228
840.902 v1 228
867.644 v1 228
908.668 v1 228
954.656 v1 228
966.03 v1 228
987.709 v1 228
1506.868 v1 228
1520.424 v1 228
1555.778 v1 228
1581.111 v1 228
1599.686 v1 228
1612.966 v1 228
1627.432 v1 228
1648.12 v1 228
1674.895 v1 228
1694.193 v1 228
1712.672 v1 228
1729.338 v1 228
1752.77 v1 228
1764.512 v1 228
1845.918 v1 228
1861.254 v1 228
1889.695 v1 228
1913.779 v1 228
1944.923 v1 228
1970.127 v1 228
1985.48 v1 228
2016.973 v1 228
2142.378 v1 227
2130.276 v1 227
2115.424 v1 227
2731.178 v1 226
2744.065 v1 226
2756.666 v1 226
2771.669 v1 226
2783.108 v1 226
2946.228 v1 226
2961.507 v1 226
2971.209 v1 226
2985.38 v1 226
2999.118 v1 226
69.882 v1 227
90.12 v1 227
117.023 v1 227
141.823 v1 227
169.891 v1 227
241.833 v1 227
262.023 v1 227
294.94 v1 227
342.455 v1 227
439.633 v1 227
492.64 v1 227
515.999 v1 227
527.653 v1 227
540.39 v1 227
554.08 v1 227
565.843 v1 227
577.205 v1 227
2719.517 v1 226
590.189 v1 227
2694.418 v1 226
2576.126 v1 226
1726.335 v1 226
1753.481 v1 226
1764.108 v1 226
1781.174 v1 226
1850.485 v1 226
1899.706 v1 226
1944.441 v1 226
1980.584 v1 226
1992.892 v1 226
2003.723 v1 226
2012.681 v1 226
2043.506 v1 226
2080.153 v1 226
2118.504 v1 226
2201.428 v1 226
2219.193 v1 226
2229.613 v1 226
2250.275 v1 226
2274.803 v1 226
2302.289 v1 226
2346.858 v1 226
2440.01 v1 226
2450.416 v1 226
2461.848 v1 226
2473.339 v1 226
2533.5 v1 226
2563.207 v1 226
2612.521 v1 226
2875.723 v1 228
599.839 v1 227
626.628 v1 227
1630.329 v1 227
1644.637 v1 227
1665.711 v1 227
1680.795 v1 227
1698.81 v1 227
1711.731 v1 227
1725.893 v1 227
1736.191 v1 227
1753.412 v1 227
1766.556 v1 227
1778.748 v1 227
1796.005 v1 227
1822.173 v1 227
1850.411 v1 227
1861.19 v1 227
1874.358 v1 227
1893.701 v1 227
1941.884 v1 227
1960.091 v1 227
1981.802 v1 227
1992.992 v1 227
2005.357 v1 227
2019.715 v1 227
2061.29 v1 227
2079.211 v1 227
2088.754 v1 227
2103.292 v1 227
1619.721 v1 227
614.934 v1 227
1611.721 v1 227
1594.356 v1 227
636.139 v1 227
645.83 v1 227
661.568 v1 227
673.824 v1 227
694.505 v1 227
713.578 v1 227
729.47 v1 227
750.453 v1 227
771.485 v1 227
784.792 v1 227
822.597 v1 227
833.262 v1 227
843.268 v1 227
854.904 v1 227
866.835 v1 227
876.895 v1 227
898.99 v1 227
955.014 v1 227
967.603 v1 227
986.943 v1 227
1505.873 v1 227
1514.942 v1 227
1526.32 v1 227
1538.779 v1 227
1559.935 v1 227
1573.838 v1 227
1583.638 v1 227
1603.248 v1 227
255.333 v1 231
2915.643 v1 228
2962.971 v1 228
909.662 v1 230
960.426 v1 230
970.538 v1 230
981.616 v1 230
1509.086 v1 230
1520.172 v1 230
1532.487 v1 230
1548.819 v1 230
1565.897 v1 230
1576.014 v1 230
1588.113 v1 230
1599.374 v1 230
887.842 v1 230
1607.776 v1 230
1626.995 v1 230
1640.471 v1 230
1659.522 v1 230
1673.405 v1 230
1689.431 v1 230
1702.707 v1 230
1723.635 v1 230
1741.852 v1 230
1761.066 v1 230
1781.543 v1 230
1802.843 v1 230
1819.333 v1 230
1617.192 v1 230
871.635 v1 230
857.184 v1 230
844.765 v1 230
234.277 v1 230
256.013 v1 230
327.888 v1 230
348.727 v1 230
497.69 v1 230
519.733 v1 230
531.681 v1 230
541.934 v1 230
551.181 v1 230
563.74 v1 230
576.076 v1 230
587.497 v1 230
597.646 v1 230
607.836 v1 230
620.797 v1 230
630.059 v1 230
640.242 v1 230
658.374 v1 230
673.251 v1 230
687.047 v1 230
710.399 v1 230
723.62 v1 230
749.924 v1 230
769.805 v1 230
783.535 v1 230
806.77 v1 230
831.171 v1 230
1849.509 v1 230
1860.756 v1 230
1871.645 v1 230
1888.579 v1 230
2577.939 v1 230
2591.443 v1 230
2609.919 v1 230
2623.736 v1 230
2636.482 v1 230
2648.881 v1 230
2686.931 v1 230
2721.62 v1 230
2734.488 v1 230
2755.812 v1 230
2770.867 v1 230
2781.241 v1 230
2798.13 v1 230
2843.771 v1 230
2863.543 v1 230
2874.766 v1 230
2897.414 v1 230
2917.316 v1 230
2948.07 v1 230
2965.469 v1 230
2984.463 v1 230
64.908 v1 231
80.494 v1 231
101.615 v1 231
123.347 v1 231
148.163 v1 231
177.477 v1 231
2563.692 v1 230
157.408 v1 230
2535.021 v1 230
2467.863 v1 230
1911.846 v1 230
1940.983 v1 230
1955.601 v1 230
1981.67 v1 230
1994.984 v1 230
2006.888 v1 230
2047.391 v1 230
2062.706 v1 230
2083.152 v1 230
2094.516 v1 230
2113.217 v1 230
2126.242 v1 230
2142.854 v1 230
2168.864 v1 230
2190.326 v1 230
2211.121 v1 230
2222.681 v1 230
2234.658 v1 230
2296.74 v1 230
2316.662 v1 230
2330.209 v1 230
2344.51 v1 230
2360.632 v1 230
2391.661 v1 230
2435.8 v1 230
2445.673 v1 230
2456.57 v1 230
2482.014 v1 230
132.835 v1 230
102.926 v1 230
82.939 v1 230
797.655 v1 229
830.296 v1 229
846.36 v1 229
863.708 v1 229
874.082 v1 229
891.803 v1 229
953.816 v1 229
967.907 v1 229
981.844 v1 229
1503.022 v1 229
1509.573 v1 229
1518.495 v1 229
1533.623 v1 229
1555.776 v1 229
1570.943 v1 229
1581.929 v1 229
1595.666 v1 229
1605.314 v1 229
1616.006 v1 229
1629.391 v1 229
1657.667 v1 229
1675.932 v1 229
1692.894 v1 229
1704.592 v1 229
1720.624 v1 229
1730.677 v1 229
1751.442 v1 229
770.093 v1 229
1761.311 v1 229
756.035 v1 229
718.558 v1 229
2976.57 v1 228
2990.652 v1 228
58.581 v1 229
80.057 v1 229
107.045 v1 229
137.576 v1 229
165.911 v1 229
224.764 v1 229
243.645 v1 229
272.218 v1 229
330.147 v1 229
361.58 v1 229
444.824 v1 229
505.238 v1 229
517.009 v1 229
529.237 v1 229
540.731 v1 229
555.458 v1 229
574.653 v1 229
591.097 v1 229
604.423 v1 229
622.556 v1 229
632.938 v1 229
644.71 v1 229
666.789 v1 229
685.988 v1 229
707.826 v1 229
744.45 v1 229
2948.553 v1 228
1777.715 v1 229
1814.277 v1 229
2470.627 v1 229
2485.326 v1 229
2530.61 v1 229
2559.478 v1 229
2574.766 v1 229
2592.905 v1 229
2611.342 v1 229
2632.624 v1 229
2645.816 v1 229
2681.558 v1 229
2715.753 v1 229
2728.183 v1 229
2741.05 v1 229
2755.308 v1 229
2771.508 v1 229
2779.884 v1 229
2788.781 v1 229
2842.94 v1 229
2864.292 v1 229
2878.581 v1 229
2905.109 v1 229
2945.854 v1 229
2960.092 v1 229
2971.096 v1 229
2986.556 v1 229
2998.093 v1 229
66.136 v1 230
2457.182 v1 229
1797.467 v1 229
2443.969 v1 229
2392.611 v1 229
1847.363 v1 229
1860.572 v1 229
1879.194 v1 229
1907.76 v1 229
1943.97 v1 229
1957.51 v1 229
1979.441 v1 229
1988.776 v1 229
2001.306 v1 229
2011.535 v1 229
2047.649 v1 229
2060.485 v1 229
2081.073 v1 229
2092.541 v1 229
2112.933 v1 229
2126.291 v1 229
2141.567 v1 229
2181.004 v1 229
2197.751 v1 229
2217.147 v1 229
2225.848 v1 229
2240.062 v1 229
2261.476 v1 229
2272.005 v1 229
2304.254 v1 229
2327.62 v1 229
2350.072 v1 229
2423.731 v1 229
2325.393 v1 235
2445.758 v1 216
2320.908 v1 216
1701.892 v1 205
1720.219 v1 205
1730.415 v1 205
1758.762 v1 205
1773.564 v1 205
1815.82 v1 205
1843.9 v1 205
1854.726 v1 205
1876.025 v1 205
1923.371 v1 205
1947.905 v1 205
1973.09 v1 205
1682.139 v1 205
1984.564 v1 205
2056.457 v1 205
2087.77 v1 205
2117.605 v1 205
2139.649 v1 205
2163.961 v1 205
2192.06 v1 205
2209.027 v1 205
2220.641 v1 205
2237.599 v1 205
2269.71 v1 205
2316.361 v1 205
2339.025 v1 205
2002.196 v1 205
1661.568 v1 205
1626.963 v1 205
1601.422 v1 205
388.128 v1 205
464.598 v1 205
508.301 v1 205
519.629 v1 205
531.37 v1 205
546.946 v1 205
592.921 v1 205
620.507 v1 205
636.569 v1 205
666.164 v1 205
689.388 v1 205
707.459 v1 205
719.061 v1 205
742.904 v1 205
765.389 v1 205
824.348 v1 205
837.74 v1 205
860.116 v1 205
941.617 v1 205
960.113 v1 205
970.98 v1 205
988.334 v1 205
1503.536 v1 205
1511.34 v1 205
1533.507 v1 205
1568.506 v1 205
1582.17 v1 205
2373.186 v1 205
2426.353 v1 205
2441.901 v1 205
2455.658 v1 205
509.984 v1 206
522.09 v1 206
534.226 v1 206
543.539 v1 206
553.309 v1 206
566.149 v1 206
578.349 v1 206
590.932 v1 206
601.366 v1 206
614.398 v1 206
625.991 v1 206
634.722 v1 206
645.738 v1 206
662.54 v1 206
673.446 v1 206
690.132 v1 206
710.497 v1 206
721.687 v1 206
735.82 v1 206
758.668 v1 206
771.374 v1 206
780.674 v1 206
803.516 v1 206
828.87 v1 206
838.466 v1 206
849.353 v1 206
862.91 v1 206
490.688 v1 206
324.141 v1 205
352.906 v1 206
272.69 v1 206
2475.006 v1 205
2528.613 v1 205
2559.274 v1 205
2575.687 v1 205
2607.902 v1 205
2641.595 v1 205
2659.133 v1 205
2690.053 v1 205
2720.822 v1 205
2732.843 v1 205
2747.237 v1 205
2763.647 v1 205
2782.675 v1 205
2856.238 v1 205
2868.739 v1 205
2909.541 v1 205
2949.355 v1 205
2960.181 v1 205
2971.465 v1 205
66.749 v1 206
82.686 v1 206
103.002 v1 206
123.852 v1 206
145.366 v1 206
166.486 v1 206
237.247 v1 206
253.034 v1 206
333.91 v1 206
873.375 v1 206
258.914 v1 205
161.046 v1 205
2619.391 v1 203
2638.662 v1 203
2650.383 v1 203
2678.0 v1 203
2695.974 v1 203
2714.176 v1 203
2727.732 v1 203
2739.099 v1 203
2753.973 v1 203
2767.847 v1 203
2779.924 v1 203
2792.626 v1 203
2602.389 v1 203
2848.072 v1 203
2901.512 v1 203
2938.034 v1 203
2955.34 v1 203
2964.886 v1 203
2974.652 v1 203
2988.131 v1 203
66.841 v1 204
135.911 v1 204
228.109 v1 204
334.825 v1 204
481.042 v1 204
518.364 v1 204
2865.782 v1 203
2582.681 v1 203
2567.256 v1 203
2550.859 v1 203
1946.011 v1 203
1963.735 v1 203
1985.388 v1 203
1996.453 v1 203
2006.991 v1 203
2049.921 v1 203
2076.189 v1 203
2089.676 v1 203
2112.504 v1 203
2125.535 v1 203
2139.549 v1 203
2154.404 v1 203
2179.443 v1 203
2194.752 v1 203
2213.312 v1 203
2223.343 v1 203
2233.225 v1 203
2260.6 v1 203
2284.119 v1 203
2319.694 v1 203
2331.072 v1 203
2348.536 v1 203
2434.099 v1 203
2444.989 v1 203
2456.58 v1 203
2468.003 v1 203
2484.906 v1 203
535.877 v1 204
550.146 v1 204
587.525 v1 204
609.291 v1 204
2131.285 v1 204
2152.476 v1 204
2200.319 v1 204
2223.661 v1 204
2234.574 v1 204
2287.441 v1 204
2329.074 v1 204
2429.733 v1 204
2447.549 v1 204
2462.987 v1 204
2560.877 v1 204
2575.807 v1 204
2612.746 v1 204
2643.44 v1 204
2663.697 v1 204
2724.563 v1 204
2745.156 v1 204
2775.715 v1 204
2786.473 v1 204
2857.477 v1 204
2911.041 v1 204
2953.704 v1 204
2970.378 v1 204
2997.489 v1 204
52.2 v1 205
73.554 v1 205
124.344 v1 205
2116.018 v1 204
233.115 v1 205
2084.233 v1 204
2012.039 v1 204
635.239 v1 204
673.911 v1 204
712.242 v1 204
768.154 v1 204
798.998 v1 204
831.141 v1 204
852.198 v1 204
879.62 v1 204
953.324 v1 204
971.348 v1 204
1504.643 v1 204
1513.255 v1 204
1571.726 v1 204
1590.76 v1 204
1610.235 v1 204
1628.863 v1 204
1673.182 v1 204
1697.439 v1 204
1724.014 v1 204
1758.562 v1 204
1843.506 v1 204
1859.946 v1 204
1877.378 v1 204
1902.617 v1 204
1945.388 v1 204
1978.49 v1 204
1993.897 v1 204
2058.975 v1 204
902.114 v1 206
951.421 v1 206
964.562 v1 206
1874.897 v1 207
1895.022 v1 207
1917.139 v1 207
1943.526 v1 207
1958.53 v1 207
1979.622 v1 207
1989.075 v1 207
2000.887 v1 207
2010.241 v1 207
2057.86 v1 207
2081.957 v1 207
2104.605 v1 207
1860.305 v1 207
2118.54 v1 207
2149.58 v1 207
2177.745 v1 207
2192.379 v1 207
2206.867 v1 207
2218.989 v1 207
2227.527 v1 207
2239.06 v1 207
2262.324 v1 207
2285.134 v1 207
2325.986 v1 207
2347.967 v1 207
2401.989 v1 207
2135.217 v1 207
1846.152 v1 207
1786.406 v1 207
1761.412 v1 207
799.834 v1 207
825.102 v1 207
836.395 v1 207
852.664 v1 207
869.836 v1 207
891.532 v1 207
939.855 v1 207
958.531 v1 207
968.662 v1 207
982.31 v1 207
1505.512 v1 207
1514.744 v1 207
1528.157 v1 207
1547.457 v1 207
1568.683 v1 207
1580.066 v1 207
1594.341 v1 207
1608.064 v1 207
1620.583 v1 207
1637.052 v1 207
1660.008 v1 207
1678.318 v1 207
1693.654 v1 207
1705.226 v1 207
1719.428 v1 207
1728.016 v1 207
1741.703 v1 207
2438.048 v1 207
2447.257 v1 207
2457.876 v1 207
2468.402 v1 207
350.672 v1 208
370.991 v1 208
459.966 v1 208
502.132 v1 208
520.008 v1 208
534.243 v1 208
547.109 v1 208
565.606 v1 208
583.148 v1 208
599.425 v1 208
618.22 v1 208
637.167 v1 208
672.609 v1 208
705.098 v1 208
720.757 v1 208
761.07 v1 208
791.814 v1 208
823.346 v1 208
834.012 v1 208
850.587 v1 208
871.546 v1 208
894.248 v1 208
920.988 v1 208
962.389 v1 208
993.179 v1 208
1505.848 v1 208
1514.656 v1 208
324.723 v1 208
782.816 v1 207
260.566 v1 208
171.572 v1 208
2481.073 v1 207
2560.313 v1 207
2574.505 v1 207
2588.071 v1 207
2607.067 v1 207
2620.415 v1 207
2642.35 v1 207
2658.167 v1 207
2689.143 v1 207
2720.598 v1 207
2732.493 v1 207
2750.792 v1 207
2766.174 v1 207
2779.169 v1 207
2791.23 v1 207
2849.428 v1 207
2869.628 v1 207
2915.432 v1 207
2942.976 v1 207
2956.164 v1 207
2967.286 v1 207
2981.152 v1 207
2991.483 v1 207
65.783 v1 208
82.732 v1 208
110.235 v1 208
138.292 v1 208
227.794 v1 208
769.259 v1 207
756.744 v1 207
740.711 v1 207
1881.384 v1 206
1896.613 v1 206
1922.712 v1 206
1950.393 v1 206
1973.28 v1 206
1985.033 v1 206
1995.199 v1 206
2003.737 v1 206
2012.171 v1 206
2053.39 v1 206
2070.479 v1 206
2083.734 v1 206
2098.39 v1 206
2114.115 v1 206
2125.298 v1 206
2136.31 v1 206
2147.607 v1 206
2164.404 v1 206
2179.734 v1 206
2194.763 v1 206
2212.308 v1 206
2225.104 v1 206
2235.977 v1 206
2250.186 v1 206
2266.541 v1 206
2278.984 v1 206
2292.563 v1 206
1866.836 v1 206
2314.421 v1 206
1856.745 v1 206
1811.598 v1 206
975.753 v1 206
987.841 v1 206
1504.886 v1 206
1512.42 v1 206
1520.134 v1 206
1529.761 v1 206
1541.456 v1 206
1554.345 v1 206
1569.773 v1 206
1580.225 v1 206
1591.303 v1 206
1602.419 v1 206
1613.129 v1 206
1624.628 v1 206
1640.465 v1 206
1660.7 v1 206
1672.591 v1 206
1686.075 v1 206
1699.33 v1 206
1707.858 v1 206
1718.922 v1 206
1728.421 v1 206
1747.949 v1 206
1759.713 v1 206
1770.724 v1 206
1783.658 v1 206
1796.634 v1 206
1843.939 v1 206
1918.734 v1 203
2332.894 v1 206
2392.656 v1 206
2973.82 v1 206
2984.186 v1 206
2998.903 v1 206
58.007 v1 207
74.261 v1 207
101.022 v1 207
129.63 v1 207
156.282 v1 207
228.035 v1 207
251.039 v1 207
273.787 v1 207
338.884 v1 207
373.151 v1 207
490.321 v1 207
518.531 v1 207
533.373 v1 207
545.047 v1 207
564.608 v1 207
585.962 v1 207
601.119 v1 207
620.243 v1 207
631.666 v1 207
640.911 v1 207
662.314 v1 207
675.647 v1 207
698.263 v1 207
716.691 v1 207
2964.851 v1 206
2356.25 v1 206
2953.192 v1 206
2914.376 v1 206
2437.671 v1 206
2446.782 v1 206
2456.294 v1 206
2464.82 v1 206
2475.416 v1 206
2487.847 v1 206
2555.918 v1 206
2568.03 v1 206
2578.294 v1 206
2594.023 v1 206
2612.659 v1 206
2632.255 v1 206
2646.626 v1 206
2661.957 v1 206
2685.744 v1 206
2711.533 v1 206
2731.174 v1 206
2745.808 v1 206
2757.046 v1 206
2770.048 v1 206
2780.664 v1 206
2790.156 v1 206
2810.601 v1 206
2846.679 v1 206
2865.587 v1 206
2878.325 v1 206
2899.257 v1 206
2938.242 v1 206
1891.353 v1 203
1874.883 v1 203
1863.137 v1 203
1624.098 v1 200
1635.374 v1 200
1656.719 v1 200
1673.414 v1 200
1685.779 v1 200
1699.371 v1 200
1709.103 v1 200
1722.045 v1 200
1731.674 v1 200
1752.852 v1 200
1762.344 v1 200
1773.669 v1 200
1615.494 v1 200
1787.284 v1 200
1839.095 v1 200
1850.899 v1 200
1861.635 v1 200
1873.021 v1 200
1889.833 v1 200
1919.344 v1 200
1946.876 v1 200
1962.607 v1 200
1978.216 v1 200
1987.274 v1 200
1997.603 v1 200
2007.5 v1 200
1809.356 v1 200
1606.273 v1 200
1597.82 v1 200
1587.425 v1 200
680.237 v1 200
698.575 v1 200
711.089 v1 200
721.928 v1 200
746.303 v1 200
761.823 v1 200
771.448 v1 200
781.254 v1 200
796.55 v1 200
822.859 v1 200
832.505 v1 200
841.796 v1 200
853.791 v1 200
869.285 v1 200
904.73 v1 200
961.383 v1 200
972.307 v1 200
983.223 v1 200
996.697 v1 200
1505.214 v1 200
1512.567 v1 200
1520.943 v1 200
1530.527 v1 200
1541.77 v1 200
1554.589 v1 200
1566.945 v1 200
1576.953 v1 200
2040.89 v1 200
2058.819 v1 200
2082.757 v1 200
2093.218 v1 200
2675.838 v1 200
2695.209 v1 200
2718.174 v1 200
2729.687 v1 200
2738.946 v1 200
2750.069 v1 200
2761.462 v1 200
2773.854 v1 200
2781.625 v1 200
2788.965 v1 200
2807.689 v1 200
2852.71 v1 200
2867.46 v1 200
2881.371 v1 200
2929.454 v1 200
2949.565 v1 200
2959.332 v1 200
2969.078 v1 200
2980.584 v1 200
2992.928 v1 200
61.461 v1 201
82.102 v1 201
139.439 v1 201
233.143 v1 201
264.446 v1 201
343.323 v1 201
469.362 v1 201
2652.66 v1 200
667.496 v1 200
2640.279 v1 200
2611.564 v1 200
2108.417 v1 200
2117.566 v1 200
2126.537 v1 200
2137.414 v1 200
2148.688 v1 200
2170.44 v1 200
2190.932 v1 200
2208.203 v1 200
2220.569 v1 200
2228.472 v1 200
2238.424 v1 200
2254.677 v1 200
2268.871 v1 200
2286.64 v1 200
2309.684 v1 200
2325.728 v1 200
2347.0 v1 200
2442.155 v1 200
2453.138 v1 200
2461.686 v1 200
2471.853 v1 200
2484.49 v1 200
2533.978 v1 200
2564.364 v1 200
2573.981 v1 200
2584.284 v1 200
2600.707 v1 200
2625.081 v1 200
650.116 v1 200
637.806 v1 200
628.576 v1 200
2777.014 v1 198
2788.618 v1 198
2824.733 v1 198
2865.937 v1 198
2960.728 v1 198
2972.377 v1 198
2988.857 v1 198
60.165 v1 199
141.731 v1 199
229.259 v1 199
274.504 v1 199
327.887 v1 199
507.631 v1 199
522.656 v1 199
538.355 v1 199
549.884 v1 199
578.652 v1 199
697.491 v1 199
721.347 v1 199
754.224 v1 199
769.173 v1 199
790.399 v1 199
828.363 v1 199
955.756 v1 199
968.426 v1 199
984.712 v1 199
1504.789 v1 199
2760.021 v1 198
1513.078 v1 199
2745.409 v1 198
2687.334 v1 198
1903.977 v1 198
1952.791 v1 198
1982.236 v1 198
1995.798 v1 198
2009.173 v1 198
2043.84 v1 198
2057.281 v1 198
2085.95 v1 198
2119.246 v1 198
2143.338 v1 198
2194.442 v1 198
2217.126 v1 198
2228.2 v1 198
2266.43 v1 198
2282.519 v1 198
2309.588 v1 198
2325.947 v1 198
2343.906 v1 198
2440.199 v1 198
2455.608 v1 198
2468.639 v1 198
2529.097 v1 198
2562.041 v1 198
2574.919 v1 198
2604.946 v1 198
2620.134 v1 198
2644.409 v1 198
2729.56 v1 198
507.042 v1 201
1529.358 v1 199
1583.126 v1 199
2946.372 v1 199
2965.07 v1 199
2989.963 v1 199
59.347 v1 200
77.733 v1 200
101.162 v1 200
125.236 v1 200
145.169 v1 200
162.159 v1 200
235.702 v1 200
253.455 v1 200
269.737 v1 200
323.474 v1 200
348.028 v1 200
374.453 v1 200
443.599 v1 200
495.272 v1 200
515.338 v1 200
527.213 v1 200
536.99 v1 200
544.98 v1 200
556.625 v1 200
572.605 v1 200
586.257 v1 200
594.925 v1 200
604.654 v1 200
617.575 v1 200
2785.791 v1 199
1565.561 v1 199
2776.553 v1 199
2745.367 v1 199
1604.23 v1 199
1702.504 v1 199
1727.548 v1 199
1750.326 v1 199
1762.482 v1 199
1852.463 v1 199
1947.904 v1 199
1973.087 v1 199
1986.185 v1 199
2003.052 v1 199
2013.633 v1 199
2047.807 v1 199
2087.917 v1 199
2146.058 v1 199
2201.709 v1 199
2218.337 v1 199
2228.483 v1 199
2263.692 v1 199
2310.599 v1 199
2437.949 v1 199
2454.179 v1 199
2476.389 v1 199
2526.384 v1 199
2551.316 v1 199
2567.748 v1 199
2718.077 v1 199
2729.255 v1 199
2764.824 v1 199
1531.15 v1 208
520.752 v1 201
561.351 v1 201
2534.13 v1 202
2565.819 v1 202
2577.783 v1 202
2589.871 v1 202
2611.141 v1 202
2628.262 v1 202
2644.339 v1 202
2656.765 v1 202
2695.434 v1 202
2725.581 v1 202
2734.958 v1 202
2746.168 v1 202
2478.047 v1 202
2758.432 v1 202
2783.619 v1 202
2795.693 v1 202
2836.263 v1 202
2859.879 v1 202
2870.56 v1 202
2909.851 v1 202
2947.219 v1 202
2959.249 v1 202
2968.023 v1 202
2978.508 v1 202
2991.403 v1 202
61.722 v1 203
2773.856 v1 202
2465.867 v1 202
2453.424 v1 202
2441.087 v1 202
1902.549 v1 202
1942.337 v1 202
1959.725 v1 202
1981.795 v1 202
1991.435 v1 202
2002.692 v1 202
2011.505 v1 202
2050.266 v1 202
2068.59 v1 202
2083.466 v1 202
2096.645 v1 202
2116.651 v1 202
2129.183 v1 202
2140.902 v1 202
2151.468 v1 202
2181.599 v1 202
2195.59 v1 202
2211.583 v1 202
2221.581 v1 202
2230.443 v1 202
2242.133 v1 202
2265.311 v1 202
2286.764 v1 202
2319.474 v1 202
2331.773 v1 202
2353.361 v1 202
2406.12 v1 202
76.956 v1 203
114.606 v1 203
141.885 v1 203
163.948 v1 203
903.203 v1 203
957.351 v1 203
967.222 v1 203
981.749 v1 203
1503.732 v1 203
1510.947 v1 203
1519.297 v1 203
1533.741 v1 203
1560.098 v1 203
1576.088 v1 203
1589.716 v1 203
1603.917 v1 203
1615.603 v1 203
1627.974 v1 203
1643.725 v1 203
1670.15 v1 203
1683.755 v1 203
1696.031 v1 203
1706.414 v1 203
1719.927 v1 203
1729.079 v1 203
1748.108 v1 203
1763.119 v1 203
1779.408 v1 203
1806.346 v1 203
1841.115 v1 203
1852.7 v1 203
868.68 v1 203
1883.311 v1 202
850.745 v1 203
827.151 v1 203
233.888 v1 203
250.776 v1 203
272.05 v1 203
325.712 v1 203
347.088 v1 203
379.249 v1 203
484.819 v1 203
509.879 v1 203
522.223 v1 203
534.64 v1 203
545.728 v1 203
559.625 v1 203
575.287 v1 203
589.799 v1 203
601.777 v1 203
617.678 v1 203
629.941 v1 203
639.414 v1 203
652.653 v1 203
671.175 v1 203
686.825 v1 203
709.509 v1 203
721.585 v1 203
747.42 v1 203
766.519 v1 203
777.538 v1 203
792.136 v1 203
836.761 v1 203
1868.107 v1 202
1859.551 v1 202
1850.642 v1 202
2115.387 v1 201
2144.342 v1 201
2197.451 v1 201
2218.983 v1 201
2236.565 v1 201
2271.15 v1 201
2296.223 v1 201
2319.06 v1 201
2434.282 v1 201
2444.335 v1 201
2463.147 v1 201
2531.653 v1 201
2557.312 v1 201
2569.681 v1 201
2615.42 v1 201
2648.794 v1 201
2691.964 v1 201
2723.693 v1 201
2741.299 v1 201
2772.861 v1 201
2790.023 v1 201
2856.757 v1 201
2913.499 v1 201
2948.346 v1 201
2960.616 v1 201
2973.811 v1 201
63.395 v1 202
2078.572 v1 201
81.073 v1 202
2047.751 v1 201
1999.433 v1 201
586.543 v1 201
609.379 v1 201
633.906 v1 201
676.863 v1 201
711.01 v1 201
751.586 v1 201
769.735 v1 201
820.203 v1 201
833.812 v1 201
952.894 v1 201
967.888 v1 201
990.368 v1 201
1504.391 v1 201
1514.854 v1 201
1565.802 v1 201
1585.051 v1 201
1604.946 v1 201
